# energy, Re[S], Im[S], Im[G], Re[Smpa], Im[Smpa], Im[Gmpa]
-4.479999999999999716e+01 -3.319662999999999808e+00 2.204077999999999982e+00 1.276999999999999923e-03 -3.324455331133986835e+00 2.222644747243728069e+00 1.288369494149396244e-03
-4.470000000000000284e+01 -3.325953000000000159e+00 2.204730000000000079e+00 1.283999999999999985e-03 -3.327330938010903516e+00 2.226247370236916101e+00 1.296852755725536000e-03
-4.460000000000000142e+01 -3.333410999999999902e+00 2.203701000000000132e+00 1.289999999999999914e-03 -3.330271171413416109e+00 2.229833727957940770e+00 1.305398929057559766e-03
-4.450000000000000000e+01 -3.343586999999999865e+00 2.201970999999999901e+00 1.296000000000000060e-03 -3.333278019394613434e+00 2.233404333360586413e+00 1.314009114879360245e-03
-4.439999999999999858e+01 -3.357333999999999818e+00 2.202186000000000199e+00 1.304000000000000038e-03 -3.336353504588015717e+00 2.236959744449449783e+00 1.322684462312177442e-03
-4.429999999999999716e+01 -3.370051999999999826e+00 2.204378999999999866e+00 1.312000000000000015e-03 -3.339499684145313729e+00 2.240500565923344123e+00 1.331426170983507221e-03
-4.420000000000000284e+01 -3.384082999999999952e+00 2.205944999999999823e+00 1.319999999999999993e-03 -3.342718649639933481e+00 2.244027450856364680e+00 1.340235493223932350e-03
-4.410000000000000142e+01 -3.400908999999999960e+00 2.207972999999999963e+00 1.329000000000000103e-03 -3.346012526934825537e+00 2.247541102416823033e+00 1.349113736344266035e-03
-4.400000000000000000e+01 -3.420278000000000151e+00 2.213925000000000143e+00 1.340000000000000045e-03 -3.349383476012731453e+00 2.251042275624253186e+00 1.358062264995460846e-03
-4.389999999999999858e+01 -3.438199000000000005e+00 2.223494000000000081e+00 1.353999999999999952e-03 -3.352833690767245578e+00 2.254531779144674619e+00 1.367082503613828307e-03
-4.379999999999999716e+01 -3.454833999999999961e+00 2.233203000000000049e+00 1.368000000000000075e-03 -3.356365398752831908e+00 2.258010477124232640e+00 1.376175938954130040e-03
-4.370000000000000284e+01 -3.472436000000000078e+00 2.244228999999999807e+00 1.382999999999999898e-03 -3.359980860892007648e+00 2.261479291061329722e+00 1.385344122713200654e-03
-4.360000000000000142e+01 -3.490026999999999990e+00 2.255954000000000015e+00 1.397999999999999937e-03 -3.363682371137760363e+00 2.264939201717318884e+00 1.394588674246810501e-03
-4.350000000000000000e+01 -3.510009000000000157e+00 2.269352000000000036e+00 1.415000000000000025e-03 -3.367472256089299343e+00 2.268391251065777769e+00 1.403911283382539097e-03
-4.339999999999999858e+01 -3.530826999999999938e+00 2.287669000000000175e+00 1.433999999999999945e-03 -3.371352874559098822e+00 2.271836544280377179e+00 1.413313713331512808e-03
-4.329999999999999716e+01 -3.549716999999999789e+00 2.310067999999999788e+00 1.456999999999999962e-03 -3.375326617089254633e+00 2.275276251761270352e+00 1.422797803701900338e-03
-4.320000000000000284e+01 -3.566441000000000194e+00 2.334899000000000058e+00 1.480999999999999895e-03 -3.379395905414993351e+00 2.278711611199923048e+00 1.432365473617146050e-03
-4.310000000000000142e+01 -3.581585000000000019e+00 2.363723999999999936e+00 1.508000000000000009e-03 -3.383563191873224962e+00 2.282143929682246331e+00 1.442018724941989457e-03
-4.300000000000000000e+01 -3.592315000000000147e+00 2.394928999999999863e+00 1.536000000000000039e-03 -3.387830958753910160e+00 2.285574585829829530e+00 1.451759645619360656e-03
-4.289999999999999858e+01 -3.599165000000000170e+00 2.429078000000000070e+00 1.567000000000000033e-03 -3.392201717591992960e+00 2.289005031979054028e+00 1.461590413121347919e-03
-4.279999999999999716e+01 -3.599616000000000149e+00 2.463325999999999905e+00 1.596999999999999895e-03 -3.396678008397573389e+00 2.292436796397787635e+00 1.471513298017476396e-03
-4.270000000000000284e+01 -3.595734000000000208e+00 2.494955000000000034e+00 1.624999999999999925e-03 -3.401262398821951027e+00 2.295871485539305201e+00 1.481530667663601706e-03
-4.260000000000000142e+01 -3.591117000000000115e+00 2.525548000000000126e+00 1.652999999999999955e-03 -3.405957483257100460e+00 2.299310786333053969e+00 1.491644990014813705e-03
-4.250000000000000000e+01 -3.582095999999999947e+00 2.556452999999999864e+00 1.680999999999999986e-03 -3.410765881866107740e+00 2.302756468511765409e+00 1.501858837565778681e-03
-4.239999999999999858e+01 -3.571476999999999791e+00 2.584102999999999817e+00 1.706000000000000051e-03 -3.415690239541981477e+00 2.306210386974420601e+00 1.512174891422057074e-03
-4.229999999999999716e+01 -3.560286000000000062e+00 2.614103000000000065e+00 1.734000000000000081e-03 -3.420733224792285032e+00 2.309674484184449206e+00 1.522595945505958101e-03
-4.220000000000000284e+01 -3.542743000000000198e+00 2.645404999999999784e+00 1.761999999999999894e-03 -3.425897528546860471e+00 2.313150792602513661e+00 1.533124910900583553e-03
-4.210000000000000142e+01 -3.519248999999999850e+00 2.674313999999999858e+00 1.788000000000000093e-03 -3.431185862885971272e+00 2.316641437153129424e+00 1.543764820335771304e-03
-4.200000000000000000e+01 -3.489898999999999862e+00 2.700781000000000098e+00 1.812000000000000026e-03 -3.436600959686038070e+00 2.320148637724324558e+00 1.554518832819694243e-03
-4.189999999999999858e+01 -3.453002999999999822e+00 2.721038000000000068e+00 1.832000000000000078e-03 -3.442145569180117270e+00 2.323674711699440287e+00 1.565390238419955924e-03
-4.179999999999999716e+01 -3.412959999999999994e+00 2.732310000000000016e+00 1.845000000000000069e-03 -3.447822458430229720e+00 2.327222076520099492e+00 1.576382463198056604e-03
-4.170000000000000284e+01 -3.371356000000000019e+00 2.734380999999999950e+00 1.851999999999999914e-03 -3.453634409708534747e+00 2.330793252279293348e+00 1.587499074301170279e-03
-4.160000000000000142e+01 -3.331255000000000077e+00 2.727316000000000074e+00 1.853000000000000046e-03 -3.459584218784314658e+00 2.334390864343427907e+00 1.598743785215211337e-03
-4.150000000000000000e+01 -3.294350000000000112e+00 2.711834000000000078e+00 1.848999999999999949e-03 -3.465674693113662830e+00 2.338017646002098271e+00 1.610120461183216440e-03
-4.139999999999999858e+01 -3.263161999999999896e+00 2.688680999999999877e+00 1.838999999999999923e-03 -3.471908649928707291e+00 2.341676441144254106e+00 1.621633124793128234e-03
-4.129999999999999716e+01 -3.239002000000000159e+00 2.660553999999999863e+00 1.827999999999999981e-03 -3.478288914223103490e+00 2.345370206959296766e+00 1.633285961739044901e-03
-4.120000000000000284e+01 -3.221884000000000192e+00 2.629932000000000158e+00 1.814999999999999990e-03 -3.484818316630516222e+00 2.349102016661589687e+00 1.645083326760104093e-03
-4.110000000000000142e+01 -3.210538999999999810e+00 2.597062000000000204e+00 1.801000000000000083e-03 -3.491499691192693433e+00 2.352875062236704728e+00 1.657029749761112537e-03
-4.100000000000000000e+01 -3.207145000000000135e+00 2.561817000000000011e+00 1.784999999999999911e-03 -3.498335873013698194e+00 2.356692657207624553e+00 1.669129942119087703e-03
-4.089999999999999858e+01 -3.211895000000000167e+00 2.529415000000000191e+00 1.773000000000000053e-03 -3.505329695796768341e+00 2.360558239419031423e+00 1.681388803179876146e-03
-4.079999999999999716e+01 -3.220415000000000028e+00 2.498904000000000014e+00 1.761999999999999894e-03 -3.512483989260247519e+00 2.364475373837631178e+00 1.693811426948979787e-03
-4.070000000000000284e+01 -3.235838999999999910e+00 2.470591999999999899e+00 1.753000000000000001e-03 -3.519801576428887468e+00 2.368447755366366536e+00 1.706403108980708138e-03
-4.060000000000000142e+01 -3.255142999999999898e+00 2.447801000000000116e+00 1.747999999999999988e-03 -3.527285270796835182e+00 2.372479211670239341e+00 1.719169353469757145e-03
-4.050000000000000000e+01 -3.275853999999999822e+00 2.430000000000000160e+00 1.745999999999999939e-03 -3.534937873358483973e+00 2.376573706011272158e+00 1.732115880549224681e-03
-4.039999999999999858e+01 -3.295768999999999949e+00 2.414925999999999906e+00 1.747000000000000072e-03 -3.542762169503313796e+00 2.380735340090045504e+00 1.745248633799034981e-03
-4.029999999999999716e+01 -3.316152000000000211e+00 2.400379000000000040e+00 1.747999999999999988e-03 -3.550760925770789722e+00 2.384968356891047137e+00 1.758573787968649568e-03
-4.020000000000000284e+01 -3.339258000000000060e+00 2.386417999999999928e+00 1.748999999999999904e-03 -3.558936886461292470e+00 2.389277143528904190e+00 1.772097756917802563e-03
-4.010000000000000142e+01 -3.365887999999999991e+00 2.375468000000000135e+00 1.753000000000000001e-03 -3.567292770098978494e+00 2.393666234092434397e+00 1.785827201778923245e-03
-4.000000000000000000e+01 -3.393482000000000109e+00 2.369435999999999876e+00 1.760999999999999979e-03 -3.575831265742433374e+00 2.398140312483202585e+00 1.799769039344673461e-03
-3.989999999999999858e+01 -3.419731000000000076e+00 2.366480000000000139e+00 1.771000000000000005e-03 -3.584555029138843274e+00 2.402704215245144326e+00 1.813930450683915591e-03
-3.979999999999999716e+01 -3.445943000000000200e+00 2.364472999999999825e+00 1.781999999999999947e-03 -3.593466678717401219e+00 2.407362934381574782e+00 1.828318889989157892e-03
-3.970000000000000284e+01 -3.472780000000000200e+00 2.365169999999999995e+00 1.794999999999999938e-03 -3.602568791417551264e+00 2.412121620155693869e+00 1.842942093658265796e-03
-3.960000000000000142e+01 -3.499197000000000113e+00 2.367922999999999778e+00 1.809000000000000061e-03 -3.611863898347611013e+00 2.416985583870502552e+00 1.857808089612988977e-03
-3.950000000000000000e+01 -3.525789000000000062e+00 2.372742000000000129e+00 1.825999999999999932e-03 -3.621354480269246778e+00 2.421960300623762663e+00 1.872925206856435737e-03
-3.939999999999999858e+01 -3.552134000000000125e+00 2.380794999999999995e+00 1.845000000000000069e-03 -3.631042962903210380e+00 2.427051412033460309e+00 1.888302085271347181e-03
-3.929999999999999716e+01 -3.575845000000000162e+00 2.391321000000000030e+00 1.864999999999999904e-03 -3.640931712051655111e+00 2.432264728928891895e+00 1.903947685660483270e-03
-3.920000000000000284e+01 -3.598324999999999996e+00 2.401790000000000092e+00 1.886000000000000090e-03 -3.651023028532306647e+00 2.437606234002285710e+00 1.919871300030038218e-03
-3.910000000000000142e+01 -3.621326999999999963e+00 2.414147999999999961e+00 1.909000000000000107e-03 -3.661319142919691405e+00 2.443082084415568733e+00 1.936082562116416775e-03
-3.900000000000000000e+01 -3.643759999999999888e+00 2.431008999999999975e+00 1.936000000000000004e-03 -3.671822210088560468e+00 2.448698614356558778e+00 1.952591458156067170e-03
-3.889999999999999858e+01 -3.657834999999999948e+00 2.453958000000000084e+00 1.965999999999999866e-03 -3.682534303554575672e+00 2.454462337538609429e+00 1.969408337897454991e-03
-3.879999999999999716e+01 -3.659708000000000183e+00 2.469071000000000016e+00 1.990000000000000015e-03 -3.693457409607327158e+00 2.460379949637343966e+00 1.986543925853426814e-03
-3.870000000000000284e+01 -3.665805000000000202e+00 2.469548000000000076e+00 2.001999999999999873e-03 -3.704593421230609529e+00 2.466458330657806286e+00 2.004009332791408752e-03
-3.860000000000000142e+01 -3.683085000000000164e+00 2.470543999999999851e+00 2.015999999999999997e-03 -3.715944131804926442e+00 2.472704547224969129e+00 2.021816067457941207e-03
-3.850000000000000000e+01 -3.702853000000000172e+00 2.476910999999999863e+00 2.034999999999999917e-03 -3.727511228587118808e+00 2.479125854790176220e+00 2.039976048533017651e-03
-3.839999999999999858e+01 -3.722132999999999914e+00 2.485764999999999780e+00 2.056999999999999801e-03 -3.739296285961949184e+00 2.485729699745661492e+00 2.058501616808521267e-03
-3.829999999999999716e+01 -3.740797999999999845e+00 2.496780999999999917e+00 2.079999999999999818e-03 -3.751300758460556217e+00 2.492523721438906215e+00 2.077405547583861117e-03
-3.820000000000000284e+01 -3.757286000000000126e+00 2.508062999999999931e+00 2.102999999999999835e-03 -3.763525973540528202e+00 2.499515754078091678e+00 2.096701063270420880e-03
-3.810000000000000142e+01 -3.774341000000000168e+00 2.517904999999999838e+00 2.125999999999999852e-03 -3.775973124122493196e+00 2.506713828519505860e+00 2.116401846195030238e-03
-3.800000000000000000e+01 -3.792644000000000126e+00 2.528624000000000205e+00 2.148999999999999869e-03 -3.788643260878049368e+00 2.514126173927191399e+00 2.136522051590867503e-03
-3.789999999999999858e+01 -3.812049000000000021e+00 2.540859999999999896e+00 2.174999999999999850e-03 -3.801537284263868610e+00 2.521761219294668788e+00 2.157076320762483807e-03
-3.779999999999999716e+01 -3.830403000000000002e+00 2.556036000000000197e+00 2.203000000000000097e-03 -3.814655936296944994e+00 2.529627594818001146e+00 2.178079794409580952e-03
-3.770000000000000284e+01 -3.846642999999999812e+00 2.571613000000000149e+00 2.230999999999999910e-03 -3.827999792065882811e+00 2.537734133108870971e+00 2.199548126091980561e-03
-3.760000000000000142e+01 -3.861657000000000117e+00 2.586984999999999868e+00 2.259000000000000157e-03 -3.841569250973316585e+00 2.546089870235805463e+00 2.221497495815906789e-03
-3.750000000000000000e+01 -3.875885999999999942e+00 2.601735000000000131e+00 2.288000000000000103e-03 -3.855364527704573163e+00 2.554704046580963617e+00 2.243944623719002981e-03
-3.739999999999999858e+01 -3.890172000000000185e+00 2.615931999999999924e+00 2.314999999999999784e-03 -3.869385642917827717e+00 2.563586107499358224e+00 2.266906783828805637e-03
-3.729999999999999716e+01 -3.904291000000000178e+00 2.630351999999999801e+00 2.344000000000000163e-03 -3.883632413651199045e+00 2.572745703766583070e+00 2.290401817866246151e-03
-3.720000000000000284e+01 -3.918318999999999885e+00 2.644054999999999822e+00 2.371999999999999977e-03 -3.898104443442314437e+00 2.582192691800490714e+00 2.314448149062472201e-03
-3.710000000000000142e+01 -3.933151000000000064e+00 2.657944000000000084e+00 2.400999999999999922e-03 -3.912801112156185201e+00 2.591937133641442070e+00 2.339064795953682812e-03
-3.700000000000000000e+01 -3.947900999999999883e+00 2.672264000000000195e+00 2.429999999999999868e-03 -3.927721565517385383e+00 2.601989296675014440e+00 2.364271386114755007e-03
-3.689999999999999858e+01 -3.963455999999999868e+00 2.686672999999999867e+00 2.459999999999999947e-03 -3.942864704342893489e+00 2.612359653080207789e+00 2.390088169788305659e-03
-3.679999999999999716e+01 -3.978868999999999989e+00 2.703202000000000105e+00 2.492999999999999990e-03 -3.958229173472207485e+00 2.623058878985349729e+00 2.416536033361221282e-03
-3.670000000000000284e+01 -3.991592999999999947e+00 2.719681000000000015e+00 2.524999999999999901e-03 -3.973813350391770083e+00 2.634097853313011051e+00 2.443636512635892401e-03
-3.660000000000000142e+01 -4.004957000000000100e+00 2.733913999999999955e+00 2.554999999999999979e-03 -3.989615333551145504e+00 2.645487656294312817e+00 2.471411805838078738e-03
-3.650000000000000000e+01 -4.019294000000000366e+00 2.748517999999999795e+00 2.586999999999999890e-03 -4.005632930368834721e+00 2.657239567632051713e+00 2.499884786297739119e-03
-3.639999999999999858e+01 -4.034373999999999683e+00 2.763437999999999839e+00 2.618999999999999800e-03 -4.021863644926221504e+00 2.669365064291103540e+00 2.529079014733125793e-03
-3.629999999999999716e+01 -4.049513000000000140e+00 2.779269999999999907e+00 2.651999999999999844e-03 -4.038304665348688260e+00 2.681875817893502933e+00 2.559018751061949756e-03
-3.620000000000000284e+01 -4.064644000000000368e+00 2.795628999999999920e+00 2.687000000000000152e-03 -4.054952850873625003e+00 2.694783691694564887e+00 2.589728965656538581e-03
-3.610000000000000142e+01 -4.079485000000000028e+00 2.812574000000000130e+00 2.722000000000000027e-03 -4.071804718605836371e+00 2.708100737115321621e+00 2.621235349952547380e-03
-3.600000000000000000e+01 -4.093459000000000181e+00 2.829486999999999863e+00 2.758000000000000035e-03 -4.088856429961619021e+00 2.721839189805415060e+00 2.653564326312878811e-03
-3.589999999999999858e+01 -4.108278999999999570e+00 2.845943000000000112e+00 2.792999999999999910e-03 -4.106103776803802674e+00 2.736011465209467808e+00 2.686743057040220754e-03
-3.579999999999999716e+01 -4.122893999999999615e+00 2.863084999999999880e+00 2.830000000000000050e-03 -4.123542167270952241e+00 2.750630153608740969e+00 2.720799452422653902e-03
-3.570000000000000284e+01 -4.138103000000000087e+00 2.880129000000000161e+00 2.867000000000000191e-03 -4.141166611305119538e+00 2.765708014608729837e+00 2.755762177687470782e-03
-3.560000000000000142e+01 -4.153190000000000381e+00 2.898397000000000112e+00 2.906000000000000163e-03 -4.158971705883779180e+00 2.781257971042111699e+00 2.791660658728449453e-03
-3.550000000000000000e+01 -4.167500000000000426e+00 2.916767999999999805e+00 2.945999999999999834e-03 -4.176951619962830264e+00 2.797293102255223207e+00 2.828525086461326082e-03
-3.539999999999999858e+01 -4.181663999999999604e+00 2.934629000000000154e+00 2.984999999999999806e-03 -4.195100079139135296e+00 2.813826636745029308e+00 2.866386419651328725e-03
-3.529999999999999716e+01 -4.196438999999999808e+00 2.952436000000000060e+00 3.024999999999999911e-03 -4.213410350042612329e+00 2.830871944112276495e+00 2.905276386045069648e-03
-3.520000000000000284e+01 -4.211289999999999978e+00 2.970593000000000039e+00 3.065000000000000016e-03 -4.231875224469633601e+00 2.848442526295281496e+00 2.945227481627101830e-03
-3.510000000000000142e+01 -4.226509000000000071e+00 2.988516999999999868e+00 3.105999999999999820e-03 -4.250487003271417485e+00 2.866552008047583033e+00 2.986272967808922298e-03
-3.500000000000000000e+01 -4.242490000000000094e+00 3.006939000000000028e+00 3.148000000000000190e-03 -4.269237480013139852e+00 2.885214126621440833e+00 3.028446866345170258e-03
-3.489999999999999858e+01 -4.258812999999999960e+00 3.025949000000000222e+00 3.191999999999999959e-03 -4.288117924421717575e+00 2.904442720618011009e+00 3.071783951758401063e-03
-3.479999999999999716e+01 -4.275275999999999854e+00 3.045659000000000116e+00 3.236999999999999860e-03 -4.307119065642611488e+00 2.924251717963820774e+00 3.116319741039875069e-03
-3.470000000000000284e+01 -4.291926000000000130e+00 3.065679999999999961e+00 3.282000000000000195e-03 -4.326231075328596631e+00 2.944655122972107186e+00 3.162090480379694570e-03
-3.460000000000000142e+01 -4.308989000000000402e+00 3.086392000000000024e+00 3.328999999999999928e-03 -4.345443550586231218e+00 2.965667002446505940e+00 3.209133128665113584e-03
-3.450000000000000000e+01 -4.326183999999999585e+00 3.107677999999999940e+00 3.376999999999999794e-03 -4.364745496808704495e+00 2.987301470783595203e+00 3.257485337471192118e-03
-3.439999999999999858e+01 -4.344051999999999580e+00 3.130002999999999869e+00 3.428000000000000057e-03 -4.384125310426996158e+00 3.009572674029971751e+00 3.307185427253287683e-03
-3.429999999999999716e+01 -4.361087999999999631e+00 3.154011000000000120e+00 3.480000000000000020e-03 -4.403570761614643558e+00 3.032494772848710163e+00 3.358272359436106566e-03
