# energy, Re[S], Im[S], Im[G], Re[Smpa], Im[Smpa], Im[Gmpa]
-9.270000199999999779e+01 2.621375000000000011e+00 1.348587999999999898e+00 1.483920000000000117e-04 2.151608094075312394e+00 1.395301755606053185e+00 1.550546364288969247e-04
-9.260000200000000348e+01 2.612750000000000128e+00 1.351452000000000098e+00 1.490469999999999978e-04 2.152384153020945767e+00 1.396008618227885911e+00 1.554581613662625573e-04
-9.250000199999999495e+01 2.604426999999999826e+00 1.354154999999999998e+00 1.496849999999999873e-04 2.153156533156916908e+00 1.396709861461513213e+00 1.558624232667985834e-04
-9.240000200000000063e+01 2.595823000000000214e+00 1.357186000000000003e+00 1.503630000000000103e-04 2.153925151030302132e+00 1.397405465159316407e+00 1.562674221884542811e-04
-9.230000200000000632e+01 2.587286000000000197e+00 1.361412999999999984e+00 1.511770000000000063e-04 2.154689922285933257e+00 1.398095409672450273e+00 1.566731582404435848e-04
-9.220000199999999779e+01 2.579886000000000124e+00 1.366977000000000109e+00 1.521380000000000128e-04 2.155450761662228487e+00 1.398779675863984551e+00 1.570796315852905688e-04
-9.210000200000000348e+01 2.574472000000000094e+00 1.372435999999999989e+00 1.530860000000000044e-04 2.156207582987043736e+00 1.399458245122236377e+00 1.574868424409205201e-04
-9.200000199999999495e+01 2.569793000000000216e+00 1.377121999999999957e+00 1.539490000000000129e-04 2.156960299173664275e+00 1.400131099374293697e+00 1.578947910827980129e-04
-9.190000200000000063e+01 2.565586000000000144e+00 1.380800999999999945e+00 1.546999999999999927e-04 2.157708822216899414e+00 1.400798221099715413e+00 1.583034778461078621e-04
-9.180000200000000632e+01 2.560745999999999967e+00 1.384055999999999953e+00 1.554089999999999888e-04 2.158453063189255339e+00 1.401459593344438481e+00 1.587129031279873063e-04
-9.170000199999999779e+01 2.555673999999999779e+00 1.387636000000000092e+00 1.561590000000000070e-04 2.159192932237254503e+00 1.402115199734862649e+00 1.591230673898022627e-04
-9.160000200000000348e+01 2.550966999999999985e+00 1.391410000000000036e+00 1.569320000000000079e-04 2.159928338577815410e+00 1.402765024492121704e+00 1.595339711594726971e-04
-9.150000199999999495e+01 2.546053000000000122e+00 1.394686000000000092e+00 1.576519999999999875e-04 2.160659190494802928e+00 1.403409052446581207e+00 1.599456150338505230e-04
-9.140000200000000063e+01 2.540335999999999927e+00 1.398995999999999906e+00 1.584950000000000063e-04 2.161385395335660320e+00 1.404047269052465019e+00 1.603579996811392431e-04
-9.130000200000000632e+01 2.535680000000000156e+00 1.404282999999999948e+00 1.594490000000000111e-04 2.162106859508172718e+00 1.404679660402763375e+00 1.607711258433752537e-04
-9.120000199999999779e+01 2.531816000000000066e+00 1.409559000000000006e+00 1.604020000000000001e-04 2.162823488477378930e+00 1.405306213244246649e+00 1.611849943389490763e-04
-9.110000200000000348e+01 2.528859000000000190e+00 1.414938000000000029e+00 1.613689999999999927e-04 2.163535186762588047e+00 1.405926914992741139e+00 1.615996060651859209e-04
-9.100000199999999495e+01 2.526603999999999850e+00 1.418949999999999934e+00 1.621799999999999956e-04 2.164241857934524838e+00 1.406541753748560275e+00 1.620149620009757438e-04
-9.090000200000000063e+01 2.523249999999999993e+00 1.422870000000000079e+00 1.629880000000000055e-04 2.164943404612652778e+00 1.407150718312163207e+00 1.624310632094577592e-04
-9.080000200000000632e+01 2.520240999999999953e+00 1.427558000000000105e+00 1.638850000000000072e-04 2.165639728462624092e+00 1.407753798199982143e+00 1.628479108407578058e-04
-9.070000199999999779e+01 2.518029999999999990e+00 1.431727999999999890e+00 1.647250000000000060e-04 2.166330730193839038e+00 1.408350983660465516e+00 1.632655061347811976e-04
-9.060000200000000348e+01 2.515442000000000178e+00 1.435802000000000023e+00 1.655569999999999872e-04 2.167016309557216580e+00 1.408942265690315665e+00 1.636838504240611936e-04
-9.050000199999999495e+01 2.513320999999999916e+00 1.439497000000000027e+00 1.663480000000000004e-04 2.167696365343088516e+00 1.409527636050930788e+00 1.641029451366641991e-04
-9.040000200000000063e+01 2.510149000000000186e+00 1.442566000000000015e+00 1.670719999999999887e-04 2.168370795379264138e+00 1.410107087285021876e+00 1.645227917991491499e-04
-9.030000200000000632e+01 2.506299999999999972e+00 1.447311999999999932e+00 1.679969999999999977e-04 2.169039496529241440e+00 1.410680612733462347e+00 1.649433920395884515e-04
-9.020000199999999779e+01 2.503838000000000008e+00 1.452404999999999946e+00 1.689609999999999973e-04 2.169702364690617280e+00 1.411248206552312645e+00 1.653647475906444575e-04
-9.010000200000000348e+01 2.501348000000000127e+00 1.457357000000000014e+00 1.699120000000000090e-04 2.170359294793660965e+00 1.411809863730055348e+00 1.657868602927064453e-04
-9.000000199999999495e+01 2.499261000000000177e+00 1.462530000000000108e+00 1.708910000000000008e-04 2.171010180800045042e+00 1.412365580105025664e+00 1.662097320970868449e-04
-8.990000200000000063e+01 2.497341000000000033e+00 1.467624000000000040e+00 1.718649999999999952e-04 2.171654915701790145e+00 1.412915352383040002e+00 1.666333650692782085e-04
-8.980000200000000632e+01 2.495363999999999916e+00 1.473197000000000090e+00 1.728979999999999970e-04 2.172293391520394579e+00 1.413459178155229701e+00 1.670577613922720624e-04
-8.970000199999999779e+01 2.494313000000000002e+00 1.479592000000000018e+00 1.740289999999999968e-04 2.172925499306120223e+00 1.413997055916067502e+00 1.674829233699389884e-04
-8.960000200000000348e+01 2.494810999999999890e+00 1.485155999999999921e+00 1.750610000000000100e-04 2.173551129137549331e+00 1.414528985081599188e+00 1.679088534304721853e-04
-8.950000199999999495e+01 2.494899000000000200e+00 1.489595999999999920e+00 1.759650000000000135e-04 2.174170170121246137e+00 1.415054966007867066e+00 1.683355541298945648e-04
-8.940000200000000063e+01 2.494437000000000015e+00 1.494140000000000024e+00 1.768879999999999910e-04 2.174782510391740864e+00 1.415575000009534179e+00 1.687630281556292463e-04
-8.930000200000000632e+01 2.493987999999999872e+00 1.499211000000000071e+00 1.778759999999999890e-04 2.175388037111601669e+00 1.416089089378712806e+00 1.691912783301370278e-04
