# energy, Re[S], Im[S], Im[G], Re[Smpa], Im[Smpa], Im[Gmpa]
-4.639999600000000157e+01 -3.912879999999999914e+00 5.790239999999999831e-01 3.207020000000000205e-04 -3.918424473498029137e+00 5.046576009180208100e-01 2.795982097640050909e-04
-4.629999600000000015e+01 -3.913050000000000139e+00 5.797900000000000276e-01 3.226449999999999848e-04 -3.918794855759989648e+00 5.038996558504941214e-01 2.805021212778233066e-04
-4.619999599999999873e+01 -3.913076000000000221e+00 5.806219999999999715e-01 3.246379999999999774e-04 -3.919151809335711611e+00 5.031534339609955442e-01 2.814178509670604410e-04
-4.609999599999999731e+01 -3.913015000000000132e+00 5.813960000000000239e-01 3.266119999999999961e-04 -3.919495185247320990e+00 5.024193680807866880e-01 2.823457777216079609e-04
-4.599999599999999589e+01 -3.912900000000000045e+00 5.821100000000000163e-01 3.285669999999999867e-04 -3.919824839998129473e+00 5.016979037273010533e-01 2.832862940577652775e-04
-4.589999600000000157e+01 -3.912774999999999892e+00 5.827440000000000397e-01 3.304909999999999771e-04 -3.920140636101997256e+00 5.009894992883197062e-01 2.842398065103636344e-04
-4.579999600000000015e+01 -3.912666000000000199e+00 5.833340000000000192e-01 3.324050000000000268e-04 -3.920442442638282898e+00 5.002946261931346950e-01 2.852067360266890661e-04
-4.569999599999999873e+01 -3.912560000000000038e+00 5.839060000000000361e-01 3.343229999999999770e-04 -3.920730135832897645e+00 4.996137690690796163e-01 2.861875183612527687e-04
-4.559999599999999731e+01 -3.912440999999999836e+00 5.844249999999999723e-01 3.362260000000000162e-04 -3.921003599665952244e+00 4.989474258816953833e-01 2.871826044703587794e-04
-4.549999599999999589e+01 -3.912411000000000083e+00 5.849339999999999540e-01 3.381370000000000187e-04 -3.921262726506423490e+00 4.982961080567066547e-01 2.881924609053224747e-04
-4.539999600000000157e+01 -3.912312000000000012e+00 5.855639999999999734e-01 3.401340000000000201e-04 -3.921507417774175774e+00 4.976603405818642578e-01 2.892175702030797186e-04
-4.529999600000000015e+01 -3.912046000000000134e+00 5.860990000000000366e-01 3.420869999999999792e-04 -3.921737584629631623e+00 4.970406620866092973e-01 2.902584312728234413e-04
-4.519999599999999873e+01 -3.911805999999999894e+00 5.864230000000000276e-01 3.439310000000000110e-04 -3.921953148691252888e+00 4.964376248973985661e-01 2.913155597771772466e-04
-4.509999599999999731e+01 -3.911757999999999846e+00 5.867289999999999450e-01 3.457819999999999904e-04 -3.922154042780933825e+00 4.958517950664215745e-01 2.923894885063053352e-04
-4.499999599999999589e+01 -3.911739999999999995e+00 5.871410000000000240e-01 3.477110000000000053e-04 -3.922340211697266099e+00 4.952837523713289891e-01 2.934807677432207658e-04
-4.489999600000000157e+01 -3.911696000000000062e+00 5.876190000000000024e-01 3.496929999999999874e-04 -3.922511613016523402e+00 4.947340902834791443e-01 2.945899656184295030e-04
-4.479999600000000015e+01 -3.911545999999999967e+00 5.881650000000000489e-01 3.517290000000000065e-04 -3.922668217921084999e+00 4.942034159021038153e-01 2.957176684519118525e-04
-4.469999599999999873e+01 -3.911267000000000049e+00 5.886329999999999618e-01 3.537319999999999939e-04 -3.922810012054840811e+00 4.936923498516844755e-01 2.968644810802987893e-04
-4.459999599999999731e+01 -3.910944000000000198e+00 5.890109999999999513e-01 3.556950000000000021e-04 -3.922936996404986942e+00 4.932015261397292849e-01 2.980310271669657594e-04
-4.449999599999999589e+01 -3.910563999999999929e+00 5.891979999999999995e-01 3.575559999999999763e-04 -3.923049188209410509e+00 4.927315919720441917e-01 2.992179494926169143e-04
-4.439999600000000157e+01 -3.910576999999999970e+00 5.893819999999999615e-01 3.594359999999999786e-04 -3.923146621888696561e+00 4.922832075224963244e-01 3.004259102237870197e-04
-4.429999600000000015e+01 -3.910322999999999993e+00 5.898949999999999472e-01 3.615269999999999964e-04 -3.923229350001538940e+00 4.918570456541850877e-01 3.016555911565424572e-04
-4.419999599999999873e+01 -3.909892000000000145e+00 5.901859999999999884e-01 3.634959999999999906e-04 -3.923297444222166419e+00 4.914537915888639863e-01 3.029076939325128434e-04
-4.409999599999999731e+01 -3.909470999999999918e+00 5.903770000000000406e-01 3.654169999999999879e-04 -3.923350996338087704e+00 4.910741425213862588e-01 3.041829402242420054e-04
-4.399999599999999589e+01 -3.909056000000000086e+00 5.904880000000000129e-01 3.673029999999999763e-04 -3.923390119266237264e+00 4.907188071758984971e-01 3.054820718866972109e-04
-4.389999600000000157e+01 -3.908627000000000073e+00 5.905409999999999826e-01 3.691669999999999978e-04 -3.923414948085332199e+00 4.903885053004710670e-01 3.068058510716429026e-04
-4.379999600000000015e+01 -3.908185000000000020e+00 5.904859999999999554e-01 3.709769999999999821e-04 -3.923425641081913717e+00 4.900839670968277773e-01 3.081550603014445084e-04
-4.369999599999999873e+01 -3.907814999999999817e+00 5.903000000000000469e-01 3.727189999999999800e-04 -3.923422380807292775e+00 4.898059325818427956e-01 3.095305024987412656e-04
-4.359999599999999731e+01 -3.907613000000000003e+00 5.900819999999999954e-01 3.744570000000000233e-04 -3.923405375142237972e+00 4.895551508774828031e-01 3.109330009683106632e-04
-4.349999599999999589e+01 -3.907439999999999802e+00 5.900269999999999682e-01 3.763120000000000115e-04 -3.923374858365945794e+00 4.893323794259256676e-01 3.123633993273369487e-04
-4.339999600000000157e+01 -3.907160999999999884e+00 5.899269999999999792e-01 3.781500000000000031e-04 -3.923331092225465611e+00 4.891383831266445381e-01 3.138225613801986797e-04
-4.329999600000000015e+01 -3.906947999999999865e+00 5.897999999999999909e-01 3.799869999999999789e-04 -3.923274367001355678e+00 4.889739333923523446e-01 3.153113709338185768e-04
-4.319999599999999873e+01 -3.906649999999999956e+00 5.897339999999999804e-01 3.818739999999999830e-04 -3.923205002565016919e+00 4.888398071208236439e-01 3.168307315495465671e-04
-4.309999599999999731e+01 -3.906267999999999851e+00 5.895749999999999602e-01 3.837140000000000060e-04 -3.923123349422731554e+00 4.887367855797765115e-01 3.183815662275150840e-04
-4.299999599999999589e+01 -3.905883999999999912e+00 5.893180000000000085e-01 3.855029999999999850e-04 -3.923029789741031337e+00 4.886656532021910748e-01 3.199648170193828138e-04
-4.289999600000000157e+01 -3.905515999999999988e+00 5.889879999999999560e-01 3.872589999999999865e-04 -3.922924738347649765e+00 4.886271962896825416e-01 3.215814445653910475e-04
-4.279999600000000015e+01 -3.905171999999999866e+00 5.885930000000000328e-01 3.889839999999999878e-04 -3.922808643701895193e+00 4.886222016218205733e-01 3.232324275516972913e-04
-4.269999599999999873e+01 -3.904863000000000195e+00 5.881520000000000081e-01 3.906930000000000082e-04 -3.922681988827871002e+00 4.886514549696113208e-01 3.249187620840148665e-04
-4.259999599999999731e+01 -3.904577000000000186e+00 5.876710000000000544e-01 3.923870000000000092e-04 -3.922545292203595046e+00 4.887157395117214809e-01 3.266414609736961370e-04
-4.249999599999999589e+01 -3.904325000000000045e+00 5.871359999999999912e-01 3.940589999999999891e-04 -3.922399108598684681e+00 4.888158341524448947e-01 3.284015529325370799e-04
-4.239999600000000157e+01 -3.904145999999999894e+00 5.865989999999999815e-01 3.957419999999999796e-04 -3.922244029852892666e+00 4.889525117408678456e-01 3.302000816727621978e-04
-4.229999600000000015e+01 -3.903948999999999891e+00 5.861210000000000031e-01 3.974779999999999915e-04 -3.922080685587439053e+00 4.891265371912112969e-01 3.320381049088808934e-04
-4.219999599999999873e+01 -3.903665000000000163e+00 5.855920000000000014e-01 3.991889999999999892e-04 -3.921909743840766183e+00 4.893386655048880263e-01 3.339166932583726029e-04
-4.209999599999999731e+01 -3.903378000000000014e+00 5.849590000000000067e-01 4.008419999999999952e-04 -3.921731911620026434e+00 4.895896396954329544e-01 3.358369290384904536e-04
-4.199999599999999589e+01 -3.903131000000000128e+00 5.842549999999999688e-01 4.024589999999999765e-04 -3.921547935359392945e+00 4.898801886181319842e-01 3.377999049568369610e-04
-4.189999600000000157e+01 -3.902919999999999945e+00 5.835110000000000019e-01 4.040599999999999769e-04 -3.921358601276038414e+00 4.902110247068949267e-01 3.398067226938032443e-04
-4.179999600000000015e+01 -3.902731999999999868e+00 5.827280000000000237e-01 4.056460000000000122e-04 -3.921164735614483199e+00 4.905828416216854171e-01 3.418584913754364393e-04
-4.169999599999999873e+01 -3.902571000000000012e+00 5.819069999999999521e-01 4.072169999999999740e-04 -3.920967204769904679e+00 4.909963118106335789e-01 3.439563259358445284e-04
-4.159999599999999731e+01 -3.902435000000000098e+00 5.810549999999999882e-01 4.087779999999999951e-04 -3.920766915280963438e+00 4.914520839918215533e-01 3.461013453688422748e-04
-4.149999599999999589e+01 -3.902314000000000060e+00 5.801720000000000210e-01 4.103280000000000057e-04 -3.920564813682722693e+00 4.919507805606203044e-01 3.482946708691879163e-04
-4.139999600000000157e+01 -3.902203999999999784e+00 5.792500000000000426e-01 4.118610000000000196e-04 -3.920361886210365299e+00 4.924929949293995746e-01 3.505374238644760648e-04
-4.129999600000000015e+01 -3.902109999999999967e+00 5.782810000000000450e-01 4.133720000000000124e-04 -3.920159158344598271e+00 4.930792888073809443e-01 3.528307239395021442e-04
-4.119999599999999873e+01 -3.902038000000000117e+00 5.772650000000000281e-01 4.148600000000000226e-04 -3.919957694189922570e+00 4.937101894293983717e-01 3.551756866557340630e-04
-4.109999599999999731e+01 -3.901991999999999905e+00 5.762040000000000495e-01 4.163249999999999959e-04 -3.919758595677334867e+00 4.943861867433156365e-01 3.575734212693818729e-04
-4.099999599999999589e+01 -3.901972999999999914e+00 5.750990000000000268e-01 4.177690000000000179e-04 -3.919563001583535211e+00 4.951077305668565298e-01 3.600250283524627755e-04
-4.089999600000000157e+01 -3.901984999999999815e+00 5.739490000000000425e-01 4.191910000000000189e-04 -3.919372086359278029e+00 4.958752277255918939e-01 3.625315973221955330e-04
-4.079999600000000015e+01 -3.902026999999999912e+00 5.727590000000000181e-01 4.205929999999999760e-04 -3.919187058760257525e+00 4.966890391848075015e-01 3.650942038850365102e-04
-4.069999599999999873e+01 -3.902095000000000091e+00 5.715249999999999497e-01 4.219720000000000046e-04 -3.919009160274724124e+00 4.975494771889229506e-01 3.677139074026640020e-04
-4.059999599999999731e+01 -3.902200000000000113e+00 5.702380000000000226e-01 4.233220000000000103e-04 -3.918839663342973623e+00 4.984568024230298100e-01 3.703917481882285740e-04
-4.049999599999999589e+01 -3.902352000000000043e+00 5.689060000000000228e-01 4.246480000000000176e-04 -3.918679869364932067e+00 4.994112212119785621e-01 3.731287447422123129e-04
-4.039999600000000157e+01 -3.902549000000000046e+00 5.675390000000000157e-01 4.259569999999999741e-04 -3.918531106493222005e+00 5.004128827732081675e-01 3.759258909382418999e-04
-4.029999600000000015e+01 -3.902788999999999842e+00 5.661370000000000013e-01 4.272480000000000266e-04 -3.918394727210386286e+00 5.014618765402133471e-01 3.787841531702092202e-04
-4.019999599999999873e+01 -3.903073000000000015e+00 5.647020000000000373e-01 4.285229999999999899e-04 -3.918272105690380425e+00 5.025582295741339856e-01 3.817044674730099714e-04
-4.009999599999999731e+01 -3.903401000000000121e+00 5.632329999999999837e-01 4.297810000000000107e-04 -3.918164634945889624e+00 5.037019040814326720e-01 3.846877366301445079e-04
-3.999999599999999589e+01 -3.903774999999999995e+00 5.617320000000000091e-01 4.310229999999999964e-04 -3.918073723764678995e+00 5.048927950559678468e-01 3.877348272822857917e-04
-3.989999600000000157e+01 -3.904195000000000082e+00 5.602009999999999490e-01 4.322500000000000170e-04 -3.918000793439840201e+00 5.061307280639826267e-01 3.908465670517220162e-04
-3.979999600000000015e+01 -3.904662000000000077e+00 5.586410000000000542e-01 4.334620000000000183e-04 -3.917947274300524363e+00 5.074154571905681310e-01 3.940237416982900437e-04
-3.969999599999999873e+01 -3.905175999999999981e+00 5.570519999999999916e-01 4.346609999999999775e-04 -3.917914602051593143e+00 5.087466631660437777e-01 3.972670923230296768e-04
-3.959999599999999731e+01 -3.905739000000000072e+00 5.554350000000000120e-01 4.358440000000000101e-04 -3.917904213932422941e+00 5.101239516903877114e-01 4.005773126362836118e-04
-3.949999599999999589e+01 -3.906353999999999882e+00 5.537900000000000045e-01 4.370129999999999848e-04 -3.917917544706971622e+00 5.115468519733636921e-01 4.039550463073426760e-04
-3.939999600000000157e+01 -3.907023999999999830e+00 5.521190000000000264e-01 4.381699999999999874e-04 -3.917956022499070379e+00 5.130148155072931093e-01 4.074008844129532281e-04
-3.929999600000000015e+01 -3.907750000000000057e+00 5.504269999999999996e-01 4.393169999999999953e-04 -3.918021064488724114e+00 5.145272150885324969e-01 4.109153630020891948e-04
-3.919999599999999873e+01 -3.908535000000000093e+00 5.487149999999999528e-01 4.404559999999999855e-04 -3.918114072486996946e+00 5.160833441026217994e-01 4.144989607942905509e-04
-3.909999599999999731e+01 -3.909378999999999937e+00 5.469880000000000297e-01 4.415900000000000055e-04 -3.918236428408763850e+00 5.176824160867612434e-01 4.181520970286140156e-04
-3.899999599999999589e+01 -3.910283999999999871e+00 5.452529999999999877e-01 4.427240000000000255e-04 -3.918389489664234837e+00 5.193235645817819712e-01 4.218751294797950992e-04
-3.889999600000000157e+01 -3.911240999999999968e+00 5.435149999999999704e-01 4.438630000000000158e-04 -3.918574584491643087e+00 5.210058432840751763e-01 4.256683526575844273e-04
-3.879999600000000015e+01 -3.912246999999999808e+00 5.417600000000000193e-01 4.449960000000000200e-04 -3.918793007254849581e+00 5.227282265060666511e-01 4.295319962044172758e-04
-3.869999599999999873e+01 -3.913317999999999852e+00 5.399920000000000275e-01 4.461250000000000155e-04 -3.919046013730785205e+00 5.244896099517777355e-01 4.334662235055507370e-04
-3.859999599999999731e+01 -3.914458000000000215e+00 5.382209999999999495e-01 4.472589999999999812e-04 -3.919334816412655798e+00 5.262888118118065339e-01 4.374711305246277134e-04
-3.849999599999999589e+01 -3.915669999999999984e+00 5.364520000000000399e-01 4.484019999999999803e-04 -3.919660579855620774e+00 5.281245741797269133e-01 4.415467448762441988e-04
-3.839999600000000157e+01 -3.916954000000000047e+00 5.347100000000000186e-01 4.495759999999999795e-04 -3.920024416092166231e+00 5.299955647894534216e-01 4.456930251455547363e-04
-3.829999600000000015e+01 -3.918290999999999968e+00 5.329920000000000213e-01 4.507760000000000087e-04 -3.920427380144754004e+00 5.319003790705818524e-01 4.499098604632510170e-04
-3.819999599999999873e+01 -3.919686000000000003e+00 5.312949999999999617e-01 4.520039999999999909e-04 -3.920870465663318427e+00 5.338375425161185905e-01 4.541970703423901584e-04
-3.809999599999999731e+01 -3.921143999999999963e+00 5.296300000000000452e-01 4.532660000000000204e-04 -3.921354600714987537e+00 5.358055133543905280e-01 4.585544047815794718e-04
-3.799999599999999589e+01 -3.922665999999999986e+00 5.280099999999999794e-01 4.545759999999999927e-04 -3.921880643752890805e+00 5.378026855142992169e-01 4.629815446369302321e-04
-3.789999600000000157e+01 -3.924250999999999934e+00 5.264489999999999448e-01 4.559470000000000038e-04 -3.922449379790140966e+00 5.398273918704949992e-01 4.674781022630118189e-04
-3.779999600000000015e+01 -3.925898000000000110e+00 5.249709999999999654e-01 4.573989999999999892e-04 -3.923061516804023263e+00 5.418779077525276433e-01 4.720436224208093444e-04
-3.769999599999999873e+01 -3.927604999999999791e+00 5.236070000000000446e-01 4.589619999999999876e-04 -3.923717682394100237e+00 5.439524546996008514e-01 4.766775834483852033e-04
-3.759999599999999731e+01 -3.929367000000000054e+00 5.224069999999999547e-01 4.606829999999999801e-04 -3.924418420716375699e+00 5.460492044402764922e-01 4.813793986876805124e-04
-3.749999599999999589e+01 -3.931163000000000185e+00 5.214710000000000178e-01 4.626499999999999970e-04 -3.925164189713806984e+00 5.481662830743363468e-01 4.861484181585809983e-04
-3.739999600000000157e+01 -3.932888000000000162e+00 5.209770000000000234e-01 4.650249999999999870e-04 -3.925955358661458838e+00 5.503017754320824739e-01 4.909839304691635898e-04
-3.729999600000000015e+01 -3.934126000000000012e+00 5.211900000000000421e-01 4.680420000000000023e-04 -3.926792206042299060e+00 5.524537295846319029e-01 4.958851649488492299e-04
-3.719999599999999873e+01 -3.933803999999999856e+00 5.216129999999999933e-01 4.712319999999999768e-04 -3.927674917767238316e+00 5.546201614772879873e-01 5.008512939891270619e-04
-3.709999599999999731e+01 -3.932436000000000043e+00 5.203349999999999920e-01 4.728779999999999811e-04 -3.928603585750453320e+00 5.567990596568576089e-01 5.058814355745581016e-04
-3.699999599999999589e+01 -3.931982999999999784e+00 5.183410000000000517e-01 4.739069999999999741e-04 -3.929578206848333366e+00 5.589883900628435098e-01 5.109746559849575199e-04
-3.689999600000000157e+01 -3.931163999999999881e+00 5.164560000000000262e-01 4.750280000000000062e-04 -3.930598682167655955e+00 5.611861008517959881e-01 5.161299726480093799e-04
-3.679999600000000015e+01 -3.929513000000000034e+00 5.134710000000000107e-01 4.751129999999999893e-04 -3.931664816745759516e+00 5.633901272237650248e-01 5.213463571201185304e-04
-3.669999599999999873e+01 -3.928590999999999944e+00 5.086420000000000385e-01 4.734979999999999853e-04 -3.932776319602691029e+00 5.655983962197356218e-01 5.266227381720248353e-04
-3.659999599999999731e+01 -3.929327999999999932e+00 5.032720000000000526e-01 4.713930000000000182e-04 -3.933932804162494801e+00 5.678088314591979158e-01 5.319580049546884792e-04
-3.649999599999999589e+01 -3.931140000000000079e+00 4.982860000000000067e-01 4.696479999999999730e-04 -3.935133789038093521e+00 5.700193577875374285e-01 5.373510102201017142e-04
-3.639999600000000157e+01 -3.933479000000000170e+00 4.936909999999999910e-01 4.682560000000000108e-04 -3.936378699171560136e+00 5.722279058037720301e-01 5.428005735711154828e-04
-3.629999600000000015e+01 -3.936186000000000185e+00 4.893989999999999729e-01 4.671370000000000101e-04 -3.937666867319075337e+00 5.744324162402549838e-01 5.483054847139812085e-04
-3.619999599999999873e+01 -3.939131999999999856e+00 4.853390000000000204e-01 4.662240000000000004e-04 -3.938997535867515776e+00 5.766308441673294594e-01 5.538645066872024438e-04
-3.609999599999999731e+01 -3.942324000000000161e+00 4.814439999999999831e-01 4.654570000000000127e-04 -3.940369858967425643e+00 5.788211629974863159e-01 5.594763790403555750e-04
-3.599999599999999589e+01 -3.945730000000000182e+00 4.777629999999999932e-01 4.648839999999999895e-04 -3.941782904965183576e+00 5.810013682653832889e-01 5.651398209368809584e-04
-3.589999600000000157e+01 -3.949257999999999935e+00 4.742549999999999821e-01 4.644660000000000216e-04 -3.943235659115407632e+00 5.831694811620399266e-01 5.708535341553377636e-04
-3.579999600000000015e+01 -3.952910999999999841e+00 4.708350000000000035e-01 4.641240000000000036e-04 -3.944727026553170646e+00 5.853235518036465912e-01 5.766162059643466621e-04
-3.569999599999999873e+01 -3.956732000000000138e+00 4.674949999999999939e-01 4.638520000000000035e-04 -3.946255835504329124e+00 5.874616622176640490e-01 5.824265118473286647e-04
-3.559999599999999731e+01 -3.960729000000000166e+00 4.642450000000000188e-01 4.636609999999999777e-04 -3.947820840711298906e+00 5.895819290312208638e-01 5.882831180542013889e-04
-3.549999599999999589e+01 -3.964907000000000181e+00 4.610929999999999751e-01 4.635619999999999910e-04 -3.949420727050915403e+00 5.916825058491997913e-01 5.941846839583865515e-04
-3.539999600000000157e+01 -3.969266999999999879e+00 4.580460000000000087e-01 4.635619999999999910e-04 -3.951054113320521033e+00 5.937615853118253240e-01 6.001298641987900303e-04
-3.529999600000000015e+01 -3.973812000000000122e+00 4.551100000000000145e-01 4.636710000000000267e-04 -3.952719556168302173e+00 5.958174008239782715e-01 6.061173105878312622e-04
-3.519999599999999873e+01 -3.978547999999999973e+00 4.522930000000000006e-01 4.638980000000000230e-04 -3.954415554143918765e+00 5.978482279508473551e-01 6.121456737680751065e-04
-3.509999599999999731e+01 -3.983476000000000017e+00 4.496040000000000036e-01 4.642560000000000220e-04 -3.956140551845817477e+00 5.998523854768650354e-01 6.182136046015637449e-04
-3.499999599999999589e+01 -3.988633999999999791e+00 4.470480000000000009e-01 4.647529999999999869e-04 -3.957892944142188618e+00 6.018282361271222181e-01 6.243197552775147079e-04
-3.489999600000000157e+01 -3.994002000000000052e+00 4.447090000000000209e-01 4.654789999999999796e-04 -3.959671080443256663e+00 6.037741869526096483e-01 6.304627801256302557e-04
-3.479999600000000015e+01 -3.999553999999999832e+00 4.425589999999999802e-01 4.664100000000000017e-04 -3.961473269003614295e+00 6.056886893826645135e-01 6.366413361238322912e-04
-3.469999599999999873e+01 -4.005310999999999844e+00 4.406249999999999889e-01 4.675769999999999991e-04 -3.963297781234440542e+00 6.075702389498968126e-01 6.428540830907867416e-04
-3.459999599999999731e+01 -4.011275000000000368e+00 4.389410000000000256e-01 4.690229999999999985e-04 -3.965142856006766081e+00 6.094173746946223158e-01 6.490996835550812312e-04
-3.449999599999999589e+01 -4.017439999999999678e+00 4.375519999999999965e-01 4.708010000000000211e-04 -3.967006703928416478e+00 6.112286782574061217e-01 6.553768022943511204e-04
-3.439999600000000157e+01 -4.023785000000000167e+00 4.365069999999999784e-01 4.729709999999999817e-04 -3.968887511578821137e+00 6.130027726697591106e-01 6.616841055390272272e-04
-3.429999600000000015e+01 -4.030274999999999608e+00 4.358529999999999904e-01 4.755900000000000188e-04 -3.970783445687567692e+00 6.147383208542712696e-01 6.680202598366627833e-04
-3.419999599999999873e+01 -4.036862000000000172e+00 4.356269999999999865e-01 4.787090000000000138e-04 -3.972692657244313974e+00 6.164340238465566557e-01 6.743839305739806906e-04
