# energy, Re[S], Im[S], Im[G], Re[Smpa], Im[Smpa], Im[Gmpa]
-4.670000199999999779e+01 1.739052999999999960e+00 2.280870000000000120e-01 9.720750000000000061e-05 1.739972649506480451e+00 2.280601106005064604e-01 9.719230673782829370e-05
-4.660000200000000348e+01 1.737583000000000100e+00 2.278149999999999897e-01 9.749950000000000391e-05 1.738656352142664563e+00 2.275289767113956585e-01 9.737285571568597502e-05
-4.650000200000000206e+01 1.736191999999999958e+00 2.275719999999999965e-01 9.780549999999999726e-05 1.737335364125342618e+00 2.269987969911231307e-01 9.755449464154787652e-05
-4.640000200000000063e+01 1.734880999999999895e+00 2.272049999999999903e-01 9.805920000000000467e-05 1.736009650406120208e+00 2.264695643140896553e-01 9.773722954952050799e-05
-4.630000199999999921e+01 1.733441999999999927e+00 2.267200000000000049e-01 9.826360000000000563e-05 1.734679175541017138e+00 2.259412713424079899e-01 9.792106642731238098e-05
-4.620000199999999779e+01 1.731891000000000069e+00 2.263050000000000062e-01 9.849990000000000199e-05 1.733343903684243514e+00 2.254139105212332184e-01 9.810601121270705837e-05
-4.610000200000000348e+01 1.730332999999999899e+00 2.259670000000000012e-01 9.877089999999999991e-05 1.732003798581841725e+00 2.248874740739986722e-01 9.829206978991164286e-05
-4.600000200000000206e+01 1.728806000000000065e+00 2.256769999999999887e-01 9.906430000000000628e-05 1.730658823565192961e+00 2.243619539975427735e-01 9.847924798577144766e-05
-4.590000200000000063e+01 1.727316999999999991e+00 2.253779999999999950e-01 9.935479999999999952e-05 1.729308941544387634e+00 2.238373420571415640e-01 9.866755156585356012e-05
-4.580000199999999921e+01 1.725818000000000074e+00 2.250669999999999893e-01 9.964189999999999885e-05 1.727954115001451019e+00 2.233136297814278803e-01 9.885698623038834771e-05
-4.570000199999999779e+01 1.724315999999999960e+00 2.247669999999999946e-01 9.993579999999999955e-05 1.726594305983428335e+00 2.227908084572057801e-01 9.904755761006862186e-05
-4.560000200000000348e+01 1.722819000000000100e+00 2.244690000000000019e-01 1.002319999999999985e-04 1.725229476095313075e+00 2.222688691241583858e-01 9.923927126170235314e-05
-4.550000200000000206e+01 1.721317999999999904e+00 2.241740000000000121e-01 1.005310000000000036e-04 1.723859586492829665e+00 2.217478025694343824e-01 9.943213266370918007e-05
-4.540000200000000063e+01 1.719818000000000069e+00 2.238870000000000027e-01 1.008350000000000061e-04 1.722484597875051815e+00 2.212275993221310966e-01 9.962614721146373364e-05
-4.530000199999999921e+01 1.718323000000000045e+00 2.236019999999999952e-01 1.011420000000000017e-04 1.721104470476862991e+00 2.207082496476485689e-01 9.982132021247189994e-05
-4.520000199999999779e+01 1.716827000000000103e+00 2.233189999999999897e-01 1.014510000000000016e-04 1.719719164061253469e+00 2.201897435419370996e-01 1.000176568813849538e-04
-4.510000200000000348e+01 1.715335999999999972e+00 2.230429999999999913e-01 1.017660000000000011e-04 1.718328637911437529e+00 2.196720707256101246e-01 1.002151623348354360e-04
-4.500000200000000206e+01 1.713856999999999964e+00 2.227619999999999878e-01 1.020799999999999984e-04 1.716932850822807000e+00 2.191552206379402401e-01 1.004138415860980540e-04
-4.490000200000000063e+01 1.712383999999999906e+00 2.224669999999999981e-01 1.023889999999999984e-04 1.715531761094694518e+00 2.186391824307284404e-01 1.006136995395668781e-04
-4.480000199999999921e+01 1.710903999999999980e+00 2.221450000000000091e-01 1.026870000000000013e-04 1.714125326521961146e+00 2.181239449620383519e-01 1.008147409850406335e-04
-4.470000199999999779e+01 1.709378000000000064e+00 2.218179999999999874e-01 1.029850000000000042e-04 1.712713504386389030e+00 2.176094967898027921e-01 1.010169705918144764e-04
-4.460000200000000348e+01 1.707843999999999918e+00 2.215270000000000017e-01 1.033019999999999945e-04 1.711296251447875783e+00 2.170958261652942145e-01 1.012203929025695795e-04
-4.450000200000000206e+01 1.706321999999999894e+00 2.212409999999999932e-01 1.036220000000000050e-04 1.709873523935435902e+00 2.165829210264559324e-01 1.014250123270543337e-04
-4.440000200000000063e+01 1.704795000000000060e+00 2.209510000000000085e-01 1.039420000000000019e-04 1.708445277537995910e+00 2.160707689910945639e-01 1.016308331355513260e-04
-4.430000199999999921e+01 1.703257999999999939e+00 2.206660000000000010e-01 1.042679999999999985e-04 1.707011467394965898e+00 2.155593573499284266e-01 1.018378594521236806e-04
-4.420000199999999779e+01 1.701726999999999990e+00 2.203950000000000076e-01 1.045999999999999946e-04 1.705572048086611225e+00 2.150486730594877716e-01 1.020460952476315780e-04
-4.410000200000000348e+01 1.700199000000000016e+00 2.201160000000000061e-01 1.049320000000000043e-04 1.704126973624186192e+00 2.145387027348710229e-01 1.022555443325168483e-04
-4.400000200000000206e+01 1.698663999999999952e+00 2.198360000000000036e-01 1.052640000000000005e-04 1.702676197439845218e+00 2.140294326423415883e-01 1.024662103493413976e-04
-4.390000200000000063e+01 1.697122000000000019e+00 2.195550000000000002e-01 1.055990000000000032e-04 1.701219672376314662e+00 2.135208486917761772e-01 1.026780967650785026e-04
-4.380000199999999921e+01 1.695564999999999989e+00 2.192790000000000017e-01 1.059369999999999989e-04 1.699757350676323275e+00 2.130129364289505833e-01 1.028912068631449147e-04
-4.370000199999999779e+01 1.694007999999999958e+00 2.190280000000000005e-01 1.062900000000000005e-04 1.698289183971782190e+00 2.125056810276643726e-01 1.031055437351670762e-04
