# energy, Re[S], Im[S], Im[G], Re[Smpa], Im[Smpa], Im[Gmpa]
-8.979999600000000726e+01 9.659659999999999913e-01 2.171260000000000134e-01 2.635510000000000115e-05 1.283086054434632750e+00 1.361115984953790825e+00 1.640297888552582945e-04
-8.969999599999999873e+01 9.660450000000000426e-01 2.178980000000000083e-01 2.650709999999999902e-05 1.286925644634563826e+00 1.353129504084392920e+00 1.634125394084405081e-04
-8.960000600000000759e+01 9.670699999999999852e-01 2.188360000000000027e-01 2.667940000000000074e-05 1.290684070421979968e+00 1.345113785479142177e+00 1.627890221253068114e-04
-8.949999600000001010e+01 9.692929999999999602e-01 2.186849999999999905e-01 2.671859999999999860e-05 1.294362116835948262e+00 1.337067564756775129e+00 1.621591485350172297e-04
-8.939999600000000157e+01 9.706500000000000128e-01 2.160370000000000068e-01 2.645279999999999854e-05 1.297958359142700857e+00 1.328994400325832714e+00 1.615232074740807267e-04
-8.929999600000000726e+01 9.704500000000000348e-01 2.138639999999999985e-01 2.624490000000000007e-05 1.301472881171430229e+00 1.320894641737788699e+00 1.608812383301628764e-04
-8.919999599999999873e+01 9.695960000000000134e-01 2.112559999999999993e-01 2.598290000000000156e-05 1.304905416196545875e+00 1.312769444779584127e+00 1.602333443531752289e-04
-8.909999600000000441e+01 9.668660000000000032e-01 2.093349999999999933e-01 2.580539999999999860e-05 1.308255718782689758e+00 1.304619967871269548e+00 1.595796299388606754e-04
-8.899999600000001010e+01 9.643509999999999582e-01 2.093849999999999878e-01 2.587039999999999883e-05 1.311523564787204776e+00 1.296447371580722763e+00 1.589202005831900888e-04
-8.889999600000000157e+01 9.625470000000000415e-01 2.100440000000000085e-01 2.601070000000000153e-05 1.314708751349444205e+00 1.288252818139946410e+00 1.582551628364322401e-04
-8.879999600000000726e+01 9.615470000000000406e-01 2.111449999999999994e-01 2.620589999999999926e-05 1.317811096867061771e+00 1.280037470963333313e+00 1.575846242569360210e-04
-8.869999599999999873e+01 9.613270000000000426e-01 2.122469999999999912e-01 2.640150000000000125e-05 1.320830440959375407e+00 1.271802494168302156e+00 1.569086933646671503e-04
-8.859999600000000441e+01 9.624009999999999510e-01 2.131369999999999931e-01 2.657079999999999978e-05 1.323766644417942562e+00 1.263549052098723369e+00 1.562274795945424585e-04
-8.849999600000001010e+01 9.640199999999999880e-01 2.116629999999999900e-01 2.644509999999999859e-05 1.326619589144491407e+00 1.255278308851493385e+00 1.555410932496004313e-04
-8.839999600000000157e+01 9.632420000000000426e-01 2.094219999999999970e-01 2.622419999999999873e-05 1.329389178076364697e+00 1.246991427806660280e+00 1.548496454540496451e-04
-8.829999600000000726e+01 9.613890000000000491e-01 2.087279999999999969e-01 2.619700000000000007e-05 1.332075335099641711e+00 1.238689571161483371e+00 1.541532481062386512e-04
-8.819999599999999873e+01 9.602929999999999522e-01 2.098949999999999982e-01 2.640329999999999842e-05 1.334678004950129893e+00 1.230373899468760523e+00 1.534520138315818697e-04
-8.809999600000000441e+01 9.618659999999999988e-01 2.105609999999999982e-01 2.654559999999999873e-05 1.337197153102408942e+00 1.222045571179828150e+00 1.527460559354882198e-04
-8.799999600000001010e+01 9.632110000000000394e-01 2.090180000000000093e-01 2.640949999999999846e-05 1.339632765647145840e+00 1.213705742192537240e+00 1.520354883563262613e-04
-8.789999600000000157e+01 9.636179999999999746e-01 2.070039999999999936e-01 2.621369999999999942e-05 1.341984849156887760e+00 1.205355565404580886e+00 1.513204256184686185e-04
-8.779999600000000726e+01 9.634190000000000254e-01 2.047440000000000093e-01 2.598609999999999841e-05 1.344253430540564231e+00 1.196996190272493710e+00 1.506009827854533074e-04
-8.770000600000000190e+01 9.625110000000000054e-01 2.026689999999999880e-01 2.578129999999999997e-05 1.346438342544577838e+00 1.188629599483933541e+00 1.498773479933780391e-04
-8.759999600000000441e+01 9.613369999999999971e-01 2.010309999999999875e-01 2.563139999999999993e-05 1.348540295297296243e+00 1.180254422992409236e+00 1.491494195040072202e-04
-8.749999600000001010e+01 9.602370000000000072e-01 1.995260000000000089e-01 2.549770000000000153e-05 1.350558732707463960e+00 1.171874308668278797e+00 1.484175314593087162e-04
-8.739999600000000157e+01 9.589579999999999771e-01 1.980889999999999873e-01 2.537210000000000057e-05 1.352493975699727846e+00 1.163489550810386186e+00 1.476817280346518629e-04
-8.729999600000000726e+01 9.575930000000000275e-01 1.968050000000000077e-01 2.526560000000000082e-05 1.354346150304612140e+00 1.155101275274549755e+00 1.469421262935073668e-04
-8.720000600000000190e+01 9.561539999999999484e-01 1.956950000000000078e-01 2.518090000000000145e-05 1.356115229008260981e+00 1.146711441115639385e+00 1.461989180703888070e-04
-8.709999600000000441e+01 9.547700000000000076e-01 1.948270000000000002e-01 2.512709999999999868e-05 1.357801894458745995e+00 1.138318644444407779e+00 1.454519973839111927e-04
-8.699999600000001010e+01 9.535970000000000280e-01 1.939780000000000115e-01 2.507509999999999985e-05 1.359405811392337959e+00 1.129926509542835911e+00 1.447017054760742693e-04
-8.689999600000000157e+01 9.524080000000000323e-01 1.930530000000000024e-01 2.501299999999999921e-05 1.360927354245477616e+00 1.121535296986836849e+00 1.439480856842118668e-04
-8.680000600000001043e+01 9.512479999999999825e-01 1.922020000000000117e-01 2.496029999999999885e-05 1.362366603147959543e+00 1.113146937810786774e+00 1.431913317787526156e-04
-8.670000600000000190e+01 9.501380000000000381e-01 1.912159999999999971e-01 2.488959999999999968e-05 1.363724083992205793e+00 1.104760838502199638e+00 1.424314103568205916e-04
-8.659999600000000441e+01 9.488720000000000487e-01 1.903700000000000114e-01 2.483679999999999910e-05 1.365000028080967542e+00 1.096378076384095346e+00 1.416684384806678036e-04
-8.649999600000001010e+01 9.478590000000000071e-01 1.895940000000000125e-01 2.479270000000000066e-05 1.366194453650960039e+00 1.088001395634264679e+00 1.409026866685288821e-04
-8.639999600000000157e+01 9.470269999999999522e-01 1.885270000000000001e-01 2.471009999999999911e-05 1.367307783003839816e+00 1.079631016676239508e+00 1.401341966224363877e-04
-8.629999600000000726e+01 9.458400000000000141e-01 1.871389999999999998e-01 2.458519999999999968e-05 1.368340323762668564e+00 1.071267989167633328e+00 1.393630860618533501e-04
-8.619999599999999873e+01 9.444399999999999462e-01 1.859679999999999944e-01 2.448810000000000022e-05 1.369292400243949492e+00 1.062913353266609517e+00 1.385894725405110853e-04
-8.609999600000000441e+01 9.430490000000000261e-01 1.848519999999999885e-01 2.439799999999999917e-05 1.370164353163158655e+00 1.054568139326922838e+00 1.378134734067241714e-04
-8.599999600000001010e+01 9.416689999999999783e-01 1.836869999999999892e-01 2.430079999999999949e-05 1.370956539334369451e+00 1.046233367602578790e+00 1.370352057643755954e-04
-8.589999600000000157e+01 9.400399999999999867e-01 1.823480000000000101e-01 2.418009999999999910e-05 1.371669331364301581e+00 1.037910047962260496e+00 1.362547864345990158e-04
-8.580000600000001043e+01 9.380169999999999897e-01 1.814179999999999959e-01 2.411339999999999854e-05 1.372303057899121326e+00 1.029600010044887215e+00 1.354724102615014272e-04
-8.569999599999999873e+01 9.367330000000000378e-01 1.808039999999999925e-01 2.408810000000000066e-05 1.372858300518377206e+00 1.021301750837270372e+00 1.346879583586601235e-04
-8.559999600000000441e+01 9.348079999999999723e-01 1.791609999999999869e-01 2.392549999999999988e-05 1.373335298994289966e+00 1.013018738731301882e+00 1.339017815062741818e-04
-8.549999600000001010e+01 9.323369999999999713e-01 1.785760000000000125e-01 2.390389999999999995e-05 1.373734545386910533e+00 1.004751108965109774e+00 1.331139166825489847e-04
-8.539999600000000157e+01 9.303430000000000311e-01 1.784189999999999943e-01 2.393929999999999965e-05 1.374056486505318642e+00 9.964998155438484773e-01 1.323244787457694704e-04
-8.530000600000001043e+01 9.287300000000000555e-01 1.781709999999999960e-01 2.396239999999999948e-05 1.374301562333773541e+00 9.882666230893357717e-01 1.315336612160132330e-04
-8.519999599999999873e+01 9.269950000000000134e-01 1.778119999999999978e-01 2.397070000000000074e-05 1.374470309113627886e+00 9.800499940917433150e-01 1.307413404481995803e-04
-8.509999600000000441e+01 9.253069999999999906e-01 1.777900000000000036e-01 2.402439999999999990e-05 1.374563152169856917e+00 9.718533137698684987e-01 1.299478671879788908e-04
-8.499999600000001010e+01 9.240890000000000493e-01 1.779260000000000008e-01 2.409949999999999855e-05 1.374580612404968649e+00 9.636766648102769173e-01 1.291532749524420957e-04
-8.489999600000000157e+01 9.234369999999999523e-01 1.776570000000000094e-01 2.411959999999999858e-05 1.374523202538185496e+00 9.555209397150091766e-01 1.283576757936931727e-04
-8.480000600000001043e+01 9.226619999999999822e-01 1.765730000000000077e-01 2.402869999999999916e-05 1.374391464318276634e+00 9.473878303931080325e-01 1.275612608010187686e-04
-8.469999599999999873e+01 9.211279999999999468e-01 1.752289999999999959e-01 2.390240000000000005e-05 1.374185883803611841e+00 9.392757666301426722e-01 1.267639016194585153e-04
-8.459999600000000441e+01 9.191300000000000026e-01 1.742950000000000055e-01 2.383180000000000110e-05 1.373907059760020477e+00 9.311880386642901186e-01 1.259659473274147732e-04
-8.449999600000001010e+01 9.171289999999999720e-01 1.737080000000000013e-01 2.380830000000000039e-05 1.373555534565461755e+00 9.231246743103207475e-01 1.251674275042556042e-04
-8.439999600000000157e+01 9.151230000000000198e-01 1.732950000000000046e-01 2.380860000000000105e-05 1.373131878233107672e+00 9.150865001900158058e-01 1.243684506569679867e-04
-8.430000600000001043e+01 9.131519999999999637e-01 1.731489999999999974e-01 2.384540000000000043e-05 1.372636724264630237e+00 9.070751292240915031e-01 1.235692044509433668e-04
-8.419999599999999873e+01 9.113689999999999847e-01 1.731409999999999894e-01 2.390140000000000125e-05 1.372070503908251249e+00 8.990889610651626729e-01 1.227695559531458548e-04
-8.409999600000000441e+01 9.097279999999999811e-01 1.732660000000000033e-01 2.397579999999999837e-05 1.371433976591208914e+00 8.911311808948385593e-01 1.219698510738104495e-04
-8.399999600000001010e+01 9.083520000000000483e-01 1.734289999999999998e-01 2.405570000000000077e-05 1.370727698786949000e+00 8.832017604243913578e-01 1.211701150788571088e-04
-8.389999600000000157e+01 9.071810000000000151e-01 1.734529999999999961e-01 2.411649999999999856e-05 1.369952289057273065e+00 8.753014572593449394e-01 1.203704523008364475e-04
