# energy, Re[S], Im[S], Im[G], Re[Smpa], Im[Smpa], Im[Gmpa]
-4.239999999999999858e+01 -2.902918000000000109e+00 6.349399999999999489e-02 4.070066846254279222e-05 -2.901900659639145008e+00 6.221664650976157368e-02 3.987981415336076547e-05
-4.229999999999999716e+01 -2.904392999999999780e+00 6.416099999999999581e-02 4.134037191722254466e-05 -2.903377510696433905e+00 6.276906195359355234e-02 4.044143469003453169e-05
-4.220000000000000284e+01 -2.905911999999999829e+00 6.482599999999999474e-02 4.198494764899919922e-05 -2.904862696420612345e+00 6.333158623425616529e-02 4.101489616450321228e-05
-4.210000000000000142e+01 -2.907430999999999877e+00 6.554999999999999716e-02 4.267406535188502113e-05 -2.906356090439341511e+00 6.390426972232830793e-02 4.160039329929246120e-05
-4.200000000000000000e+01 -2.908913000000000082e+00 6.627700000000000258e-02 4.337166550567844020e-05 -2.907857566473426747e+00 6.448715169959087778e-02 4.219811666320041313e-05
-4.189999999999999858e+01 -2.910395999999999983e+00 6.698400000000000187e-02 4.406280574278750606e-05 -2.909366999146934862e+00 6.508026015397128106e-02 4.280825240336796889e-05
-4.179999999999999716e+01 -2.911900000000000155e+00 6.768399999999999417e-02 4.475599859103875794e-05 -2.910884264825594592e+00 6.568361163315319939e-02 4.343098200872569516e-05
-4.170000000000000284e+01 -2.913429999999999964e+00 6.840400000000000647e-02 4.546920873497244347e-05 -2.912409242478594340e+00 6.629721116012798898e-02 4.406648210822536554e-05
-4.160000000000000142e+01 -2.914953999999999823e+00 6.914599999999999913e-02 4.620398552518464473e-05 -2.913941814558482779e+00 6.692105221349585464e-02 4.471492430708212538e-05
-4.150000000000000000e+01 -2.916476999999999986e+00 6.987500000000000655e-02 4.693714144999048881e-05 -2.915481867893505274e+00 6.755511677480466326e-02 4.537647506402443538e-05
-4.139999999999999858e+01 -2.918039999999999967e+00 7.060400000000000009e-02 4.767750020373562065e-05 -2.917029294586441335e+00 6.819937544463525181e-02 4.605129561226961105e-05
-4.129999999999999716e+01 -2.919623999999999775e+00 7.136800000000000088e-02 4.844886133911116126e-05 -2.918583992913756919e+00 6.885378762853955337e-02 4.673954192663074832e-05
-4.120000000000000284e+01 -2.921229000000000298e+00 7.215299999999999492e-02 4.924213548792381856e-05 -2.920145868218735341e+00 6.951830179328213899e-02 4.744136473879788905e-05
-4.110000000000000142e+01 -2.922827999999999982e+00 7.299300000000000233e-02 5.008089904659863750e-05 -2.921714833792170563e+00 7.019285579317346979e-02 4.815690960244894904e-05
-4.100000000000000000e+01 -2.924395999999999773e+00 7.383099999999999385e-02 5.092646311428020107e-05 -2.923290811734188921e+00 7.087737726559979745e-02 4.888631700942439994e-05
-4.089999999999999858e+01 -2.925987000000000116e+00 7.464999999999999414e-02 5.176725589511488611e-05 -2.924873733790863017e+00 7.157178409416568854e-02 4.962972255775532275e-05
-4.079999999999999716e+01 -2.927640000000000242e+00 7.550199999999999967e-02 5.263952869924437978e-05 -2.926463542159421838e+00 7.227598493719196437e-02 5.038725717187488435e-05
-4.070000000000000284e+01 -2.929300999999999711e+00 7.644800000000000206e-02 5.358636583329038321e-05 -2.928060190256115636e+00 7.298987981864876740e-02 5.115904737487270420e-05
-4.060000000000000142e+01 -2.930881000000000292e+00 7.742499999999999383e-02 5.456428304181437319e-05 -2.929663643441120069e+00 7.371336077797431552e-02 5.194521561217915062e-05
-4.050000000000000000e+01 -2.932471000000000050e+00 7.840300000000000047e-02 5.555274565953903715e-05 -2.931273879695235784e+00 7.444631257464198737e-02 5.274588062560072469e-05
-4.039999999999999858e+01 -2.934032000000000195e+00 7.941900000000000348e-02 5.657812452833362136e-05 -2.932890890243627258e+00 7.518861344279513526e-02 5.356115787617344253e-05
-4.029999999999999716e+01 -2.935548999999999964e+00 8.043999999999999762e-02 5.761729138922623886e-05 -2.934514680122371821e+00 7.594013589078971171e-02 5.439116001386839507e-05
-4.020000000000000284e+01 -2.937046999999999741e+00 8.144400000000000250e-02 5.865465479310036747e-05 -2.936145268684144938e+00 7.670074754006715734e-02 5.523599739177756921e-05
-4.010000000000000142e+01 -2.938552999999999749e+00 8.246699999999999864e-02 5.971629085700106354e-05 -2.937782690040031230e+00 7.747031199743675822e-02 5.609577862203487972e-05
-4.000000000000000000e+01 -2.939980000000000260e+00 8.349800000000000277e-02 6.079425906247503211e-05 -2.939426993435075630e+00 7.824868975458591780e-02 5.697061117039966079e-05
-3.989999999999999858e+01 -2.941403999999999908e+00 8.445400000000000129e-02 6.182826032076442079e-05 -2.941078243555896865e+00 7.903573910844620409e-02 5.786060198613679310e-05
-3.979999999999999716e+01 -2.942858999999999892e+00 8.540999999999999981e-02 6.287284339801003116e-05 -2.942736520769381414e+00 7.983131709594895598e-02 5.876585816359499240e-05
-3.970000000000000284e+01 -2.944296999999999720e+00 8.636399999999999633e-02 6.392649359761595708e-05 -2.944401921292149726e+00 8.063528043668515000e-02 5.968648763169648715e-05
-3.960000000000000142e+01 -2.945737999999999968e+00 8.727500000000000535e-02 6.495886614808620712e-05 -2.946074557291221918e+00 8.144748647704821987e-02 6.062259986741852497e-05
-3.950000000000000000e+01 -2.947226999999999819e+00 8.818299999999999750e-02 6.599965769717789082e-05 -2.947754556916933222e+00 8.226779412958909465e-02 6.157430662927506162e-05
-3.939999999999999858e+01 -2.948729000000000156e+00 8.910500000000000365e-02 6.706163339776082281e-05 -2.949442064269838237e+00 8.309606480152761931e-02 6.254172270678148740e-05
-3.929999999999999716e+01 -2.950236999999999998e+00 9.003500000000000392e-02 6.814053471659773612e-05 -2.951137239303892823e+00 8.393216330666200542e-02 6.352496668192338927e-05
-3.920000000000000284e+01 -2.951754999999999907e+00 9.097399999999999931e-02 6.923737367893354139e-05 -2.952840257668813972e+00 8.477595875526615365e-02 6.452416169873198071e-05
-3.910000000000000142e+01 -2.953273999999999955e+00 9.192500000000000671e-02 7.035466438721425493e-05 -2.954551310494988758e+00 8.562732541697916366e-02 6.553943623720740591e-05
-3.900000000000000000e+01 -2.954778000000000127e+00 9.286999999999999422e-02 7.147878360739102035e-05 -2.956270604124748846e+00 8.648614355214970240e-02 6.657092488801201046e-05
-3.889999999999999858e+01 -2.956317000000000306e+00 9.382000000000000062e-02 7.261850752151462998e-05 -2.957998359794236087e+00 8.735230020758873171e-02 6.761876912457585181e-05
-3.879999999999999716e+01 -2.957818999999999754e+00 9.479400000000000326e-02 7.378854629191852711e-05 -2.959734813270364917e+00 8.822568997322098594e-02 6.868311806952132927e-05
-3.870000000000000284e+01 -2.959316999999999975e+00 9.571899999999999853e-02 7.493234822312541774e-05 -2.961480214447664405e+00 8.910621569666074548e-02 6.976412925259819911e-05
-3.860000000000000142e+01 -2.960852000000000039e+00 9.664000000000000368e-02 7.608500994646011958e-05 -2.963234826909957320e+00 8.999378915330839834e-02 7.086196935764452589e-05
-3.850000000000000000e+01 -2.962396000000000029e+00 9.756900000000000295e-02 7.725601325671689829e-05 -2.964998927461942380e+00 9.088833167011731162e-02 7.197681495641955799e-05
-3.839999999999999858e+01 -2.963956999999999731e+00 9.849600000000000022e-02 7.843769060612105831e-05 -2.966772805635804033e+00 9.178977470174232156e-02 7.310885322751185572e-05
-3.829999999999999716e+01 -2.965538999999999703e+00 9.944600000000000661e-02 7.965021226084643003e-05 -2.968556763177959912e+00 9.269806035832665880e-02 7.425828265888535838e-05
-3.820000000000000284e+01 -2.967108999999999774e+00 1.004170000000000063e-01 8.089229448798857100e-05 -2.970351113520989017e+00 9.361314188470652720e-02 7.542531373299229361e-05
-3.810000000000000142e+01 -2.968663999999999970e+00 1.014010000000000050e-01 8.215789213169096992e-05 -2.972156181245668272e+00 9.453498409131207147e-02 7.661016959374422662e-05
-3.800000000000000000e+01 -2.970174000000000092e+00 1.023779999999999968e-01 8.343090824588314405e-05 -2.973972301537865182e+00 9.546356373751842261e-02 7.781308669499788255e-05
-3.789999999999999858e+01 -2.971673000000000009e+00 1.032980000000000009e-01 8.467058219983166682e-05 -2.975799819644836308e+00 9.639886986862780671e-02 7.903431543055557920e-05
-3.779999999999999716e+01 -2.973182999999999687e+00 1.042000000000000010e-01 8.590852519658391355e-05 -2.977639090335237881e+00 9.734090410806725546e-02 8.027412074602416575e-05
-3.770000000000000284e+01 -2.974676000000000098e+00 1.050409999999999955e-01 8.710884607369453732e-05 -2.979490477366854684e+00 9.828968090674058966e-02 8.153278273319454874e-05
-3.760000000000000142e+01 -2.976232999999999684e+00 1.058209999999999984e-01 8.827122862695650069e-05 -2.981354352965801091e+00 9.924522775178920564e-02 8.281059720791003880e-05
-3.750000000000000000e+01 -2.977838000000000207e+00 1.065929999999999933e-01 8.943933727267160550e-05 -2.983231097320571124e+00 1.002075853372900310e-01 8.410787627267425366e-05
-3.739999999999999858e+01 -2.979459999999999997e+00 1.073179999999999967e-01 9.058014049228859624e-05 -2.985121098094055014e+00 1.011768076996514276e-01 8.542494886551604025e-05
-3.729999999999999716e+01 -2.981214999999999726e+00 1.079930000000000057e-01 9.169116642209772824e-05 -2.987024749956229464e+00 1.021529623206594573e-01 8.676216129686871806e-05
-3.720000000000000284e+01 -2.983054000000000094e+00 1.087510000000000004e-01 9.288517064926707226e-05 -2.988942454139960514e+00 1.031361302012762243e-01 8.811987777644166204e-05
-3.710000000000000142e+01 -2.984900999999999804e+00 1.095229999999999954e-01 9.410389151392211011e-05 -2.990874618021981846e+00 1.041264059094090255e-01 8.949848093226207564e-05
-3.700000000000000000e+01 -2.986835000000000129e+00 1.103319999999999995e-01 9.536803388441174138e-05 -2.992821654730780878e+00 1.051238976049468643e-01 9.089837232424154275e-05
-3.689999999999999858e+01 -2.988769999999999705e+00 1.112149999999999944e-01 9.671005052725807811e-05 -2.994783982782844411e+00 1.061287270454100151e-01 9.231997295478330421e-05
-3.679999999999999716e+01 -2.990689999999999849e+00 1.121039999999999953e-01 9.807170353566799952e-05 -2.996762025748368696e+00 1.071410295755764741e-01 9.376372377908423635e-05
-3.670000000000000284e+01 -2.992637000000000214e+00 1.130069999999999963e-01 9.946056188176966787e-05 -2.998756211947280814e+00 1.081609541044432909e-01 9.523008621791127716e-05
-3.660000000000000142e+01 -2.994582000000000299e+00 1.139249999999999985e-01 1.008777629069683559e-04 -3.000766974176121593e+00 1.091886630728508834e-01 9.671954267574117020e-05
-3.650000000000000000e+01 -2.996525000000000105e+00 1.148160000000000014e-01 1.022863315110312892e-04 -3.002794749466109359e+00 1.102243324150533749e-01 9.823259706724979845e-05
-3.639999999999999858e+01 -2.998542000000000041e+00 1.156469999999999998e-01 1.036569237372814075e-04 -3.004839978872460460e+00 1.112681515174542002e-01 9.976977535522585144e-05
-3.629999999999999716e+01 -3.000696999999999726e+00 1.165049999999999975e-01 1.050676361794322563e-04 -3.006903107294835564e+00 1.123203231776528505e-01 1.013316261030614143e-04
-3.620000000000000284e+01 -3.002950000000000230e+00 1.175049999999999983e-01 1.066232510542012169e-04 -3.008984583328567108e+00 1.133810635668679179e-01 1.029187210450492628e-04
-3.610000000000000142e+01 -3.005141000000000062e+00 1.186500000000000055e-01 1.083280910793790616e-04 -3.011084859146204273e+00 1.144506021987118372e-01 1.045316556777869189e-04
-3.600000000000000000e+01 -3.007277000000000200e+00 1.197929999999999967e-01 1.100498345931506279e-04 -3.013204390408685818e+00 1.155291819072044313e-01 1.061710498760594698e-04
-3.589999999999999858e+01 -3.009393000000000207e+00 1.209930000000000033e-01 1.118434592464143546e-04 -3.015343636205392031e+00 1.166170588368260486e-01 1.078375485366510426e-04
-3.579999999999999716e+01 -3.011441000000000034e+00 1.221769999999999939e-01 1.136419731843807564e-04 -3.017503059022167644e+00 1.177145024473221779e-01 1.095318222536115991e-04
-3.570000000000000284e+01 -3.013500999999999763e+00 1.233149999999999941e-01 1.154178322090392396e-04 -3.019683124736308066e+00 1.188217955358966404e-01 1.112545680285966280e-04
-3.560000000000000142e+01 -3.015591999999999828e+00 1.244470000000000021e-01 1.172083161582779227e-04 -3.021884302637467101e+00 1.199392342793561134e-01 1.130065100199942232e-04
-3.550000000000000000e+01 -3.017730000000000246e+00 1.256240000000000134e-01 1.190620560230013213e-04 -3.024107065473292888e+00 1.210671282987141328e-01 1.147884003346696837e-04
-3.539999999999999858e+01 -3.019794000000000089e+00 1.268509999999999915e-01 1.209840212267279956e-04 -3.026351889518644978e+00 1.222058007487109854e-01 1.166010198662832101e-04
-3.529999999999999716e+01 -3.021815000000000140e+00 1.280080000000000107e-01 1.228604408052237835e-04 -3.028619254667097138e+00 1.233555884346778098e-01 1.184451791842871539e-04
-3.520000000000000284e+01 -3.023871999999999893e+00 1.290900000000000103e-01 1.246861021702704183e-04 -3.030909644543462900e+00 1.245168419591580755e-01 1.203217194778786033e-04
-3.510000000000000142e+01 -3.025999999999999801e+00 1.301519999999999899e-01 1.265136673815590873e-04 -3.033223546636032442e+00 1.256899259006993286e-01 1.222315135593764917e-04
-3.500000000000000000e+01 -3.028183999999999987e+00 1.312149999999999983e-01 1.283635028897225851e-04 -3.035561452447154362e+00 1.268752190272599556e-01 1.241754669317211488e-04
-3.489999999999999858e+01 -3.030419000000000196e+00 1.322919999999999929e-01 1.302486982404858469e-04 -3.037923857660814964e+00 1.280731145467122190e-01 1.261545189250422717e-04
-3.479999999999999716e+01 -3.032690999999999804e+00 1.333950000000000136e-01 1.321816104445874438e-04 -3.040311262325806396e+00 1.292840203970061774e-01 1.281696439075446603e-04
-3.470000000000000284e+01 -3.034984999999999822e+00 1.345050000000000134e-01 1.341439827868790924e-04 -3.042724171053071469e+00 1.305083595786418194e-01 1.302218525762763410e-04
-3.460000000000000142e+01 -3.037329999999999863e+00 1.356179999999999886e-01 1.361325087640969224e-04 -3.045163093225773832e+00 1.317465705322351521e-01 1.323121933337357561e-04
-3.450000000000000000e+01 -3.039709000000000216e+00 1.367470000000000074e-01 1.381605747858881753e-04 -3.047628543220593400e+00 1.329991075641115961e-01 1.344417537566859014e-04
-3.439999999999999858e+01 -3.042184999999999917e+00 1.378919999999999868e-01 1.402294031806281677e-04 -3.050121040638727354e+00 1.342664413230519604e-01 1.366116621640296866e-04
-3.429999999999999716e+01 -3.044704999999999995e+00 1.391590000000000049e-01 1.424477144917079044e-04 -3.052641110544977110e+00 1.355490593315416825e-01 1.388230892911372508e-04
-3.420000000000000284e+01 -3.047158999999999729e+00 1.405289999999999873e-01 1.447977460399092959e-04 -3.055189283713262149e+00 1.368474665751384656e-01 1.410772500786243986e-04
